userId,movieId,rating,timestamp
239,8865,3.0,1305439888
239,8880,2.5,1305442183
239,8917,2.5,1305439286
239,8950,0.5,1305463989
239,8970,2.5,1305438797
239,8984,2.0,1305439016
239,25753,5.0,1305440505
239,25788,4.0,1305441095
239,25825,3.5,1305440747
239,25905,2.0,1305445831
239,25927,3.5,1305436940
239,25938,2.5,1305440320
239,25940,3.5,1305436950
239,25964,2.5,1305442473
239,26002,5.0,1305436945
239,26064,2.5,1305442392
239,26124,2.5,1305444806
239,26222,1.0,1305442434
239,26242,4.0,1305440975
239,26285,4.0,1305444439
239,26320,2.0,1305444652
239,26326,0.5,1305444187
239,26365,2.0,1305444659
239,26467,3.5,1305444444
239,26492,2.5,1305440995
239,26554,1.5,1305444252
239,26603,1.5,1305444789
239,27660,1.0,1305444298
239,27793,2.0,1305443712
239,27904,2.5,1305441830
239,30701,5.0,1305436935
239,30793,3.5,1305438677
239,30812,4.5,1305439038
239,31042,4.0,1305441109
239,31150,1.5,1305444879
239,31251,2.0,1305444677
239,31347,4.0,1305445845
239,31547,3.0,1305440648
239,31647,2.0,1305444330
239,32587,4.5,1305437830
239,32799,5.0,1305442746
239,32825,1.0,1305446661
239,32834,3.5,1305445444
239,33004,1.0,1305438958
239,33072,5.0,1305436933
239,33493,3.0,1305438038
239,33794,1.5,1305437694
239,34048,2.5,1305438872
239,34306,3.0,1305442681
239,34405,1.0,1305444035
239,34542,4.0,1305440663
239,36401,2.5,1305440458
239,37830,1.5,1305444643
239,39474,2.5,1305442454
239,40815,3.0,1305438513
239,41569,2.0,1305438948
239,41997,3.0,1305439345
239,44191,4.0,1305438055
239,46530,1.0,1305444838
239,47287,4.0,1305440835
239,47465,4.0,1305440454
239,47997,2.0,1305444681
239,48394,2.0,1305438338
239,48774,4.0,1305438597
239,49272,4.5,1305438155
239,49932,0.5,1305440612
239,50872,2.5,1305438790
239,51255,3.5,1305438866
239,51662,3.0,1305438327
239,51698,2.0,1305444699
239,52281,2.5,1305439883
239,52328,1.0,1305443470
239,53322,2.5,1305439781
239,53550,2.5,1305440700
239,53737,2.0,1305440277
239,53996,1.0,1305439212
239,54001,2.5,1305439264
239,54272,2.5,1305439129
239,54286,2.5,1305438457
239,54995,1.0,1305444243
239,56145,2.5,1305444156
239,56174,2.5,1305439041
239,57504,2.0,1305443986
239,57640,3.0,1305443429
239,58059,2.5,1305442446
239,58559,2.0,1305437907
239,59615,2.0,1305439648
239,60069,5.0,1305441596
239,60333,3.0,1305440678
239,60484,2.5,1305442438
239,60684,2.0,1305439693
239,63082,3.0,1305438878
239,64499,4.5,1305442847
239,64501,4.5,1305442849
239,64957,4.5,1305439714
239,67869,2.0,1305444648
239,68157,3.5,1305439063
239,68237,3.0,1305441713
239,68358,3.5,1305439187
239,68791,0.5,1305443314
239,69951,3.0,1305440449
239,70286,3.5,1305439217
239,70804,5.0,1305442766
239,70833,2.5,1305440518
239,71011,2.0,1305442350
239,72209,1.5,1305444398
239,72378,2.0,1305443295
239,72703,2.5,1305442830
239,72998,5.0,1305438945
239,74458,2.5,1305441776
239,76077,1.0,1305444671
239,79132,2.0,1305439123
239,80191,2.0,1305440487
239,80219,4.0,1305441063
239,82461,2.0,1305443184
239,84496,1.0,1305442188
239,85131,1.0,1305443197
239,85796,0.5,1305441019
2153,50,5.0,1447998493
2153,296,5.0,1447998497
2153,318,4.5,1447998139
2153,2571,4.0,1447998593
2153,2706,4.0,1447998482
2153,6979,4.0,1447998604
2153,7361,4.5,1447998507
2153,8581,4.0,1447998612
2153,8641,4.0,1447998270
2153,8807,4.0,1447998479
2153,35836,3.5,1447998259
2153,52973,3.0,1447998268
2153,54503,3.5,1447998247
2153,60069,3.5,1447998534
2153,60756,3.5,1447998285
2153,61024,4.0,1447998256
2153,64614,3.0,1447998555
2153,79132,3.5,1447998766
2153,80463,4.5,1447998582
2153,83349,2.5,1447998303
2153,88235,4.0,1447998338
2153,93510,4.0,1447998469
2153,102123,4.0,1447998289
2153,104078,3.5,1447998447
2153,111113,4.0,1447998296
2153,112138,4.0,1447998475
2153,115122,4.5,1447998456
2153,116797,4.5,1447998528
2153,119141,4.0,1447998299
3449,31,3.5,1379154863
3449,163,3.5,1379154789
3449,168,2.5,1379154834
3449,196,3.5,1379154818
3449,420,3.5,1379154779
3449,485,3.5,1379154809
3449,832,4.0,1379154784
3449,1263,4.5,1379154867
3449,1276,4.0,1379154845
3449,1396,5.0,1379154839
3449,1408,4.5,1379154827
3449,1610,4.0,1379154959
3449,1645,4.5,1379154851
3449,1676,2.5,1379154767
3449,2006,3.0,1379154803
3449,2324,4.0,1379183294
3449,2455,3.5,1379154871
3449,2671,4.0,1379154830
3449,2699,3.5,1379154794
3449,2959,4.0,1379154996
3449,44555,3.0,1379154982
3449,58559,3.5,1379155001
3449,80906,4.0,1379184016
3449,85774,4.0,1379184025
3449,89745,2.5,1379183954
3449,96821,3.5,1379184030
3746,356,4.5,1468194005
3746,665,5.0,1468193797
3746,1298,5.0,1468193635
3746,2843,5.0,1468193795
3746,3503,5.0,1468193668
3746,4658,5.0,1468193833
3746,4963,4.5,1468797205
3746,4993,1.0,1468797178
3746,4995,4.5,1468194257
3746,5952,3.0,1468194013
3746,6377,4.5,1468797201
3746,6874,4.5,1468797191
3746,7153,1.0,1468797182
3746,7361,5.0,1468193778
3746,7438,4.5,1468797210
3746,26258,5.0,1468193831
3746,26326,5.0,1468193824
3746,53318,5.0,1468193614
3746,55207,5.0,1468193616
3746,59026,5.0,1468193590
3746,59339,5.0,1468193688
3746,99114,4.5,1468193952
3746,111732,5.0,1468193835
3746,134853,4.5,1468194018
3798,50,5.0,942501381
3798,213,4.0,949173180
3798,290,3.0,942501293
3798,903,3.0,942501128
3798,912,5.0,942501128
3798,922,4.0,942501342
3798,1041,4.0,942501293
3798,1219,4.0,942501059
3798,1252,4.0,942501342
3798,1267,4.0,942501059
3798,1545,3.0,949173180
3798,1617,3.0,942501059
3798,2019,4.0,942501128
3798,2348,2.0,942501238
3798,2440,2.0,942501128
3798,2731,4.0,942501128
3798,2858,5.0,942500630
3798,2861,3.0,942500842
3798,2890,4.0,942500691
3798,2914,1.0,942500970
3798,3030,4.0,942501293
3798,3052,2.0,942715458
4033,6,4.0,1228456414
4033,31,3.0,1228454934
4033,32,4.5,1228456216
4033,47,4.0,1228455904
4033,50,5.0,1228455563
4033,256,2.0,1228454949
4033,260,4.5,1228456162
4033,293,4.0,1228455907
4033,296,5.0,1228455601
4033,318,5.0,1228455548
4033,356,5.0,1228455528
4033,593,4.0,1228455888
4033,1089,3.5,1228455880
4033,1104,1.5,1228455118
4033,1196,5.0,1228456156
4033,1210,4.0,1228456168
4033,1270,4.5,1228456557
4033,1302,3.0,1228454892
4033,1590,4.0,1228455111
4033,1732,2.5,1228456511
4033,1831,3.0,1228455066
4033,1892,3.0,1228455267
4033,2231,4.0,1228456472
4033,2329,3.5,1228455624
4033,2398,2.5,1228455275
4033,2427,4.0,1228454973
4033,2470,2.5,1228454896
4033,2571,5.0,1228455979
4033,2805,4.0,1228455265
4033,2881,3.0,1228455060
4033,2918,4.0,1228456503
4033,2951,3.5,1228455146
4033,2959,4.5,1228455594
4033,3147,4.0,1228456002
4033,3275,4.0,1228456047
4033,3354,3.5,1228455106
4033,3555,4.0,1228455085
4033,3578,4.5,1228456412
4033,3827,3.0,1228455187
4033,3863,3.0,1228455021
4033,4011,3.5,1228455982
4033,4226,4.0,1228455609
4033,4993,4.0,1228456117
4033,4995,3.5,1228456523
4033,5464,3.5,1228456609
4033,5903,4.0,1228456230
4033,5952,4.0,1228456146
4033,5989,4.0,1228456550
4033,6539,4.0,1228456477
4033,7153,4.5,1228456150
4033,8798,3.5,1228456598
4033,32587,4.5,1228456338
4033,33794,4.5,1228455575
4033,34162,4.5,1228456627
4033,44191,4.0,1228456225
4033,48394,4.0,1228456304
4033,48516,4.5,1228455631
4033,48780,5.0,1228455583
4033,49272,3.0,1228456359
4033,50872,4.0,1228456483
4033,54286,4.0,1228455989
4033,55247,4.0,1228456373
4033,55765,4.5,1228455994
4033,58559,5.0,1228455568
5395,318,4.0,1420149046
5395,356,3.5,1420149047
5395,858,5.0,1420149596
5395,1196,4.5,1420914883
5395,1208,4.5,1421012987
5395,1210,4.5,1420915421
5395,1221,5.0,1420149600
5395,1270,5.0,1420149557
5395,1580,3.0,1420149303
5395,1954,4.5,1420149608
5395,2028,4.5,1420149618
5395,2329,4.0,1420149656
5395,2716,4.5,1420149223
5395,2959,4.5,1420149620
5395,3114,4.0,1420149463
5395,3534,1.5,1420232791
5395,3578,4.5,1420149774
5395,3624,3.0,1420915634
5395,3793,4.0,1420232438
5395,3949,4.5,1420149835
5395,4011,4.0,1421013031
5395,4025,1.0,1420149881
5395,4161,2.0,1420915923
5395,4306,4.5,1420149771
5395,4310,2.5,1420915642
5395,4369,3.5,1420232663
5395,4718,4.0,1420915634
5395,4776,4.5,1420232633
5395,4886,4.0,1420149449
5395,4896,4.0,1420149807
5395,4993,5.0,1420149163
5395,5254,4.0,1420915898
5395,5349,4.0,1420149788
5395,5459,3.0,1420149876
5395,5507,4.0,1420915930
5395,5816,4.5,1420149833
5395,5952,5.0,1420149186
5395,6377,4.0,1420149455
5395,6383,3.5,1420232890
5395,6539,4.0,1420149234
5395,6586,3.5,1420233081
5395,6863,2.5,1420149897
5395,6874,4.5,1420232327
5395,7153,5.0,1420149162
5395,7293,2.0,1420232711
5395,7438,4.5,1420232304
5395,7458,4.0,1420915749
5395,8360,4.5,1420149827
5395,8368,3.5,1420149846
5395,8636,4.5,1420149824
5395,8644,4.0,1420232601
5395,8984,3.0,1420232731
5395,33615,4.5,1420916127
5395,33679,2.5,1420232685
5395,33794,4.0,1420149196
5395,34150,3.0,1420916078
5395,34162,3.5,1420915711
5395,40815,3.5,1420149872
5395,44191,5.0,1420149837
5395,45186,3.0,1420916196
5395,49272,4.0,1420915528
5395,51662,3.0,1420149265
5395,52722,3.0,1420232844
5395,53121,3.5,1420916355
5395,54001,4.0,1420232714
5395,54503,4.5,1420232680
5395,56174,4.0,1420232696
5395,58559,5.0,1420149024
5395,59315,4.5,1420149204
5395,63113,3.0,1420916197
5395,64614,4.5,1420149711
5395,69122,4.5,1420149479
5395,69844,4.5,1420915993
5395,71535,4.5,1420149436
5395,73017,4.0,1420149504
5395,77561,4.5,1420232871
5395,78499,4.5,1420232747
5395,81834,4.0,1420232907
5395,86332,3.0,1420149408
5395,87232,4.5,1420916098
5395,88125,4.5,1420916025
5395,88129,4.0,1420149312
5395,88140,4.0,1420149327
5395,89745,4.5,1420149210
5395,89774,4.0,1420149290
5395,91529,4.5,1420149212
5395,91542,4.0,1420149231
5395,91630,3.5,1420149278
5395,92259,4.5,1420149445
5395,95510,3.5,1420149347
5395,96079,4.5,1420149248
5395,98809,4.0,1420916251
5395,104374,2.0,1420149530
5395,104913,4.0,1420149287
5395,105504,4.0,1420149351
5395,111362,4.0,1420149070
5395,112852,4.5,1420149064
5395,118696,4.0,1420232354
6173,112,5.0,1132970140
6173,151,4.0,1132970129
6173,236,4.0,1132970175
6173,435,4.0,1132970074
6173,904,5.0,1132970201
6173,908,4.0,1132970124
6173,923,5.0,1132970067
6173,1230,5.0,1132970051
6173,1278,5.0,1132970210
6173,1288,4.0,1132970152
6173,1380,5.0,1132970104
6173,1485,3.5,1132970119
6173,1653,4.0,1132970100
6173,1732,3.0,1132970167
6173,2011,5.0,1132970057
6173,2054,5.0,1132970112
6173,2406,3.0,1132970205
6173,2502,4.5,1132970187
6173,2640,5.0,1132970144
6173,2791,4.0,1132970047
7324,44,3.0,1158547289
7324,145,2.5,1158547231
7324,260,3.5,1158547368
7324,466,4.0,1158547111
7324,520,4.5,1158547143
7324,1136,5.0,1158547593
7324,1196,3.5,1158547372
7324,1197,4.0,1158547376
7324,1722,3.0,1158547244
7324,1777,2.5,1158547205
7324,2001,4.0,1158547177
7324,2003,3.5,1158547279
7324,2006,3.5,1158547199
7324,2167,4.0,1158547270
7324,2321,4.5,1158547157
7324,2353,3.5,1158547135
7324,2413,5.0,1158547576
7324,2571,4.5,1158547540
7324,2762,3.0,1158547358
7324,2959,4.5,1158547403
7324,3948,4.0,1158547217
7324,4993,4.5,1158547387
7324,5378,4.0,1158547262
7324,5418,4.0,1158547273
7324,5952,4.5,1158547383
7324,6377,4.5,1158547212
7324,7361,5.0,1158547610
7324,8874,5.0,1158547739
7324,31878,5.0,1158547737
7525,7,4.0,999496738
7525,19,4.0,1008989715
7525,21,3.0,943549661
7525,34,4.0,943549904
7525,39,5.0,997242904
7525,101,5.0,982989525
7525,104,5.0,997242944
7525,141,4.0,972455138
7525,144,3.0,984165194
7525,187,4.0,997243017
7525,216,5.0,999496812
7525,223,3.0,943549586
7525,231,5.0,999496718
7525,235,3.0,943549779
7525,293,5.0,997242205
7525,322,4.0,978680383
7525,333,5.0,999496649
7525,342,4.0,997243046
7525,344,5.0,997243176
7525,345,3.0,972455138
7525,348,4.0,972455058
7525,356,5.0,999496497
7525,357,4.0,943549738
7525,372,4.0,999496769
7525,380,4.0,997243067
7525,417,4.0,997243017
7525,440,4.0,997243022
7525,471,4.0,997243017
7525,514,4.0,978680403
7525,518,4.0,999496812
7525,539,4.0,999496738
7525,543,5.0,997242989
7525,569,5.0,997243017
7525,597,5.0,997243046
7525,608,5.0,974239396
7525,708,4.0,999496769
7525,852,4.0,999496860
7525,898,4.0,943549456
7525,902,5.0,984165131
7525,909,4.0,943549586
7525,910,5.0,943549625
7525,1060,5.0,978680358
7525,1079,5.0,943549379
7525,1080,5.0,943549291
7525,1136,5.0,973805145
7525,1175,4.0,999496595
7525,1188,3.0,972455031
7525,1197,4.0,943549586
7525,1220,5.0,984165194
7525,1225,5.0,980197494
7525,1230,4.0,973805098
7525,1234,3.0,943549334
7525,1235,4.0,943548459
7525,1256,4.0,973805098
7525,1257,3.0,943549738
7525,1259,5.0,999496894
7525,1265,4.0,943548459
7525,1276,4.0,943549160
7525,1278,5.0,1013575203
7525,1288,5.0,943549199
7525,1292,5.0,1017028887
7525,1307,5.0,999496940
7525,1365,5.0,1014149044
7525,1394,3.0,943549625
7525,1413,4.0,974239210
7525,1440,4.0,999496769
7525,1441,4.0,997243193
7525,1449,5.0,943549291
7525,1476,5.0,943549696
7525,1485,5.0,997243193
7525,1500,5.0,972455079
7525,1517,5.0,972455170
7525,1564,5.0,997242184
7525,1569,4.0,999496860
7525,1614,3.0,943549738
7525,1619,4.0,982397916
7525,1641,3.0,943549247
7525,1642,3.0,943549379
7525,1663,4.0,943549661
7525,1682,4.0,980197538
7525,1689,4.0,972455170
7525,1732,3.0,943549586
7525,1747,3.0,943549779
7525,1777,5.0,997243093
7525,1784,5.0,978680451
7525,1866,2.0,943549935
7525,1883,5.0,978680451
7525,1885,5.0,997243143
